"";"Category";"Term";"Count";"%";"Pvalue";"FDR";"List Total";"Pop Hits";"Pop Total";"Fold Enrichment";"group"
"14";"GOTERM_BP_FAT";"GO:0006259~DNA metabolic process";217;7,529493407356;3,83484308565995e-10;7,75520592188883e-07;2436;995;16650;1,49064286952001;"a"
"15";"GOTERM_BP_FAT";"GO:0006281~DNA repair";123;4,26786953504511;1,15569022347985e-07;0,000233715028175041;2436;530;16650;1,58623013291198;"a"
"16";"GOTERM_BP_FAT";"GO:0006301~postreplication repair";20;0,693962526023595;0,000179898170794269;0,363179783893031;2436;55;16650;2,48544558889387;"a"
"17";"GOTERM_BP_FAT";"GO:0006302~double-strand break repair";48;1,66551006245663;0,00105660719081742;2,11521564193469;2436;206;16650;1,59261562006791;"a"
"18";"GOTERM_BP_FAT";"GO:0006312~mitotic recombination";17;0,589868147120056;0,000523853951627195;1,05407297171821;2436;46;16650;2,525969158278;"a"
"19";"GOTERM_BP_FAT";"GO:0006325~chromatin organization";166;5,75988896599584;1,05862728603411e-07;0,000214086027539029;2436;768;16650;1,47735144704433;"a"
"20";"GOTERM_BP_FAT";"GO:0006351~transcription, DNA-templated";593;20,5759888965996;0,000358072020035432;0,721642454927063;2436;3605;16650;1,1243107889289;"a"
"21";"GOTERM_BP_FAT";"GO:0006354~DNA-templated transcription, elongation";31;1,07564191533657;0,00161851806337984;3,22270887622982;2436;119;16650;1,78053980212775;"a"
"22";"GOTERM_BP_FAT";"GO:0006355~regulation of transcription, DNA-templated";583;20,2290076335878;0,00199367090697005;3,95547115940752;2436;3603;16650;1,10596465178853;"a"
"23";"GOTERM_BP_FAT";"GO:0006364~rRNA processing";73;2,53296321998612;1,30035986955144e-07;0,000262971508424581;2436;269;16650;1,8548446169905;"a"
"24";"GOTERM_BP_FAT";"GO:0006396~RNA processing";222;7,7029840388619;1,57297798848138e-15;3,14193115968919e-12;2436;910;16650;1,66743355167;"a"
"25";"GOTERM_BP_FAT";"GO:0006397~mRNA processing";109;3,78209576682859;7,44522191477469e-07;0,00150563680056948;2436;471;16650;1,58176712371749;"a"
"26";"GOTERM_BP_FAT";"GO:0006401~RNA catabolic process";74;2,5676613462873;1,63124219990832e-09;3,29886191696716e-06;2436;249;16650;2,03127782064217;"a"
"27";"GOTERM_BP_FAT";"GO:0006402~mRNA catabolic process";72;2,49826509368494;2,94333253396353e-11;5,95230642552735e-08;2436;221;16650;2,22677930588681;"a"
"28";"GOTERM_BP_FAT";"GO:0006412~translation";170;5,89868147120055;1,92963808016519e-15;3,81916720471054e-12;2436;641;16650;1,81270797629935;"a"
"29";"GOTERM_BP_FAT";"GO:0006413~translational initiation";65;2,25537820957668;2,20527068984061e-11;4,45971704010617e-08;2436;189;16650;2,3506529048401;"a"
"30";"GOTERM_BP_FAT";"GO:0006414~translational elongation";35;1,21443442054129;0,000965967280862735;1,93544521410203;2436;136;16650;1,75900101419878;"a"
"31";"GOTERM_BP_FAT";"GO:0006415~translational termination";29;1,00624566273421;0,000184325246261933;0,372101370986944;2436;96;16650;2,06473214285714;"a"
"32";"GOTERM_BP_FAT";"GO:0006417~regulation of translation";73;2,53296321998612;0,000814563313701599;1,63445841986687;2436;343;16650;1,45467405822287;"a"
"33";"GOTERM_BP_FAT";"GO:0006461~protein complex assembly";261;9,05621096460791;0,000124997496835324;0,25247903023129;2436;1445;16650;1,23455264458725;"a"
"34";"GOTERM_BP_FAT";"GO:0006464~cellular protein modification process";631;21,8945176960444;0,000114954245515058;0,232215349178255;2436;3818;16650;1,1296148397402;"a"
"35";"GOTERM_BP_FAT";"GO:0006473~protein acetylation";46;1,59611380985427;0,000517012518113684;1,0403752968364;2436;189;16650;1,66353897880991;"a"
"36";"GOTERM_BP_FAT";"GO:0006475~internal protein amino acid acetylation";38;1,31852879944483;0,00166510773578594;3,3139976774161;2436;156;16650;1,66492989768852;"a"
"37";"GOTERM_BP_FAT";"GO:0006511~ubiquitin-dependent protein catabolic process";120;4,16377515614157;4,49552701156573e-05;0,0908737920241487;2436;577;16650;1,42148534546789;"a"
"38";"GOTERM_BP_FAT";"GO:0006518~peptide metabolic process";198;6,87022900763359;1,47663998375375e-13;2,98616686933428e-10;2436;818;16650;1,65443169089573;"a"
"39";"GOTERM_BP_FAT";"GO:0006605~protein targeting";158;5,4823039555864;1,25178238745784e-08;2,53147980355806e-05;2436;701;16650;1,54055079653978;"a"
"40";"GOTERM_BP_FAT";"GO:0006612~protein targeting to membrane";59;2,0471894517696;1,53896592296326e-08;3,11225104021595e-05;2436;190;16650;2,12243971998963;"a"
"41";"GOTERM_BP_FAT";"GO:0006613~cotranslational protein targeting to membrane";41;1,42262317834837;1,35099174575836e-09;2,73211123724693e-06;2436;103;16650;2,72071835094935;"a"
"42";"GOTERM_BP_FAT";"GO:0006614~SRP-dependent cotranslational protein targeting to membrane";40;1,38792505204719;4,55903127385459e-10;9,21973031253742e-07;2436;96;16650;2,84790640394089;"a"
"43";"GOTERM_BP_FAT";"GO:0006886~intracellular protein transport";212;7,3560027758501;4,02271605201413e-08;8,13513739594818e-05;2436;1020;16650;1,42060272384816;"a"
"44";"GOTERM_BP_FAT";"GO:0006913~nucleocytoplasmic transport";100;3,46981263011797;5,44930786354315e-05;0,11014367831923;2436;465;16650;1,46988717622755;"a"
"45";"GOTERM_BP_FAT";"GO:0006914~autophagy";98;3,40041637751561;1,55441609295847e-06;0,00314344942524691;2436;418;16650;1,60245834020789;"a"
"46";"GOTERM_BP_FAT";"GO:0006915~apoptotic process";304;10,5482303955586;0,000488278536367783;0,982825454880254;2436;1747;16650;1,189371787244;"a"
"47";"GOTERM_BP_FAT";"GO:0006974~cellular response to DNA damage stimulus";172;5,96807772380291;1,62807995805458e-07;0,000329246170505115;2436;807;16650;1,45677294119801;"a"
"48";"GOTERM_BP_FAT";"GO:0006986~response to unfolded protein";44;1,52671755725191;0,00022380064501854;0,451619917918344;2436;172;16650;1,74848207125673;"a"
"49";"GOTERM_BP_FAT";"GO:0007005~mitochondrion organization";148;5,1353226925746;2,64033591166085e-08;5,33955120007867e-05;2436;653;16650;1,54912152324625;"a"
"50";"GOTERM_BP_FAT";"GO:0007010~cytoskeleton organization";204;7,07841776544067;0,00142608590093378;2,84478438216696;2436;1144;16650;1,21882427916911;"a"
"51";"GOTERM_BP_FAT";"GO:0007034~vacuolar transport";62;2,15128383067314;0,00170172978117761;3,3856982321637;2436;289;16650;1,46632689586991;"a"
"52";"GOTERM_BP_FAT";"GO:0007049~cell cycle";324;11,2421929215822;1,86161596791578e-08;3,76474617591604e-05;2436;1672;16650;1,32448087302897;"a"
"53";"GOTERM_BP_FAT";"GO:0007173~epidermal growth factor receptor signaling pathway";31;1,07564191533657;0,00186195356990159;3,69879888029594;2436;120;16650;1,76570197044335;"a"
"54";"GOTERM_BP_FAT";"GO:0007249~I-kappaB kinase/NF-kappaB signaling";64;2,2206800832755;1,74276190027128e-05;0,0352379791117352;2436;257;16650;1,70209503363938;"a"
"55";"GOTERM_BP_FAT";"GO:0007346~regulation of mitotic cell cycle";99;3,43511450381679;0,000675016834583705;1,35626648606784;2436;491;16650;1,37813148997221;"a"
"56";"GOTERM_BP_FAT";"GO:0008104~protein localization";411;14,2609299097849;0,00080167423394709;1,6087947753148;2436;2448;16650;1,14753875688206;"a"
"57";"GOTERM_BP_FAT";"GO:0008219~cell death";341;11,8320610687023;0,000196147642677316;0,395922529050818;2436;1958;16650;1,19036087895057;"a"
"58";"GOTERM_BP_FAT";"GO:0008380~RNA splicing";98;3,40041637751561;1,84302815874977e-07;0,000372715010277247;2436;400;16650;1,67456896551724;"a"
"59";"GOTERM_BP_FAT";"GO:0008543~fibroblast growth factor receptor signaling pathway";28;0,971547536433033;0,00106675714927892;2,13532702064435;2436;101;16650;1,89484465687948;"a"
"60";"GOTERM_BP_FAT";"GO:0009057~macromolecule catabolic process";260;9,02151283830673;1,16953477985554e-11;2,36514363649576e-08;2436;1201;16650;1,47967826482857;"a"
"61";"GOTERM_BP_FAT";"GO:0009123~nucleoside monophosphate metabolic process";67;2,32477446217904;0,000977041559627217;1,95742617334016;2436;311;16650;1,47248665515657;"a"
"62";"GOTERM_BP_FAT";"GO:0009124~nucleoside monophosphate biosynthetic process";27;0,936849410131853;0,00125353587252141;2,50471457962198;2436;97;16650;1,90251891727185;"a"
"63";"GOTERM_BP_FAT";"GO:0009126~purine nucleoside monophosphate metabolic process";61;2,11658570437196;0,00214305526002495;4,24578345975059;2436;286;16650;1,45780943194736;"a"
"64";"GOTERM_BP_FAT";"GO:0009161~ribonucleoside monophosphate metabolic process";63;2,18598195697432;0,00206809366771617;4,10020815217245;2436;297;16650;1,44984326018809;"a"
"65";"GOTERM_BP_FAT";"GO:0009167~purine ribonucleoside monophosphate metabolic process";61;2,11658570437196;0,00196789666643296;3,9052971623505;2436;285;16650;1,46292455276121;"a"
"66";"GOTERM_BP_FAT";"GO:0009892~negative regulation of metabolic process";418;14,5038167938931;0,00184895657199798;3,67343684052993;2436;2522;16650;1,13283889945817;"a"
"67";"GOTERM_BP_FAT";"GO:0009893~positive regulation of metabolic process";524;18,1818181818182;1,0905697109721e-05;0,0220522847369509;2436;3052;16650;1,17350166893711;"a"
"68";"GOTERM_BP_FAT";"GO:0009894~regulation of catabolic process";109;3,78209576682859;2,96312156802204e-05;0,0599061581931681;2436;509;16650;1,46367841899987;"a"
"69";"GOTERM_BP_FAT";"GO:0009896~positive regulation of catabolic process";75;2,60235947258848;0,000115853477720719;0,234029836910066;2436;333;16650;1,53940886699507;"a"
"70";"GOTERM_BP_FAT";"GO:0010033~response to organic substance";468;16,2387231089521;0,000904661383885063;1,81367645429638;2436;2822;16650;1,13351115269539;"a"
"71";"GOTERM_BP_FAT";"GO:0010467~gene expression";951;32,9979181124219;3,47857353266406e-16;6,77236045021345e-13;2436;5306;16650;1,2250398749255;"a"
"72";"GOTERM_BP_FAT";"GO:0010468~regulation of gene expression";719;24,9479528105482;2,43476633822236e-05;0,0492267700856308;2436;4345;16650;1,13103504962955;"a"
"73";"GOTERM_BP_FAT";"GO:0010498~proteasomal protein catabolic process";91;3,15752949340736;1,8434696458362e-05;0,0372738904328429;2436;403;16650;1,54338153503893;"a"
"74";"GOTERM_BP_FAT";"GO:0010506~regulation of autophagy";67;2,32477446217904;1,07794982146799e-05;0,0217971258406613;2436;269;16650;1,7023916347721;"a"
"75";"GOTERM_BP_FAT";"GO:0010556~regulation of macromolecule biosynthetic process";672;23,3171408743928;0,000213549751857524;0,430976500592051;2436;4107;16650;1,11835973904939;"a"
"76";"GOTERM_BP_FAT";"GO:0010557~positive regulation of macromolecule biosynthetic process";277;9,61138098542679;0,00107291434346055;2,14752512338036;2436;1597;16650;1,18552797579205;"a"
"77";"GOTERM_BP_FAT";"GO:0010604~positive regulation of macromolecule metabolic process";499;17,3143650242887;2,68218989373355e-06;0,005424054039882;2436;2856;16650;1,19420613072815;"a"
"78";"GOTERM_BP_FAT";"GO:0010608~posttranscriptional regulation of gene expression";101;3,50451075641915;6,13118531360476e-05;0,123917948619601;2436;472;16650;1,46256888202388;"a"
"79";"GOTERM_BP_FAT";"GO:0010628~positive regulation of gene expression";298;10,3400416377516;0,000242818379315179;0,489907369521836;2436;1692;16650;1,20379589840338;"a"
"80";"GOTERM_BP_FAT";"GO:0010629~negative regulation of gene expression";257;8,91741845940319;0,0018794244579226;3,73288116454261;2436;1485;16650;1,18288799323282;"a"
"81";"GOTERM_BP_FAT";"GO:0010638~positive regulation of organelle organization";126;4,37196391394865;1,79233857917997e-05;0,036240227919182;2436;600;16650;1,43534482758621;"a"
"82";"GOTERM_BP_FAT";"GO:0010639~negative regulation of organelle organization";67;2,32477446217904;0,00116184383767024;2,32354347971282;2436;313;16650;1,46307779474024;"a"
"83";"GOTERM_BP_FAT";"GO:0010821~regulation of mitochondrion organization";53;1,83900069396253;0,000665783236610848;1,33783255455915;2436;229;16650;1,58189386280035;"a"
"84";"GOTERM_BP_FAT";"GO:0010941~regulation of cell death";263;9,12560721721027;0,00110791703080596;2,21684197623457;2436;1509;16650;1,19125150574386;"a"
"85";"GOTERM_BP_FAT";"GO:0010942~positive regulation of cell death";120;4,16377515614157;0,000394651574046443;0,79508394325386;2436;607;16650;1,35123071554362;"a"
"86";"GOTERM_BP_FAT";"GO:0012501~programmed cell death";322;11,1727966689799;0,000358827626970498;0,723160024401381;2436;1852;16650;1,18837044760557;"a"
"87";"GOTERM_BP_FAT";"GO:0015031~protein transport";323;11,2074947952811;0,000369258378738889;0,744107010600348;2436;1860;16650;1,18693389480375;"a"
"88";"GOTERM_BP_FAT";"GO:0016032~viral process";205;7,11311589174185;1,27629959255549e-08;2,58106093609101e-05;2436;966;16650;1,45048649144815;"a"
"89";"GOTERM_BP_FAT";"GO:0016051~carbohydrate biosynthetic process";46;1,59611380985427;0,00116398760647515;2,32778292897264;2436;196;16650;1,60412687242385;"a"
"90";"GOTERM_BP_FAT";"GO:0016070~RNA metabolic process";825;28,6259541984733;2,3136400064403e-12;4,67877958598706e-09;2436;4648;16650;1,21317871768566;"a"
"91";"GOTERM_BP_FAT";"GO:0016071~mRNA metabolic process";176;6,10687022900763;2,11231123092828e-15;4,2632564145606e-12;2436;672;16650;1,79011259676284;"a"
"92";"GOTERM_BP_FAT";"GO:0016072~rRNA metabolic process";76;2,63705759888966;3,62524133355846e-08;7,33132467622966e-05;2436;276;16650;1,88209466695224;"a"
"93";"GOTERM_BP_FAT";"GO:0016236~macroautophagy";47;1,63081193615545;0,00137725281004801;2,74865637413491;2436;203;16650;1,58248198209129;"a"
"94";"GOTERM_BP_FAT";"GO:0016567~protein ubiquitination";164;5,69049271339348;3,41121930886547e-07;0,000689848778145929;2436;770;16650;1,45576098778069;"a"
"95";"GOTERM_BP_FAT";"GO:0016569~covalent chromatin modification";113;3,92088827203331;0,000128068877545751;0,258675194347113;2436;550;16650;1,40427675772503;"a"
"96";"GOTERM_BP_FAT";"GO:0016570~histone modification";88;3,05343511450382;0,00173443819013536;3,44969373309352;2436;440;16650;1,36699507389163;"a"
"97";"GOTERM_BP_FAT";"GO:0017148~negative regulation of translation";36;1,24913254684247;0,00203989049495266;4,04538318497815;2436;147;16650;1,67387151905097;"a"
"98";"GOTERM_BP_FAT";"GO:0018130~heterocycle biosynthetic process";761;26,4052741151978;1,07155472162506e-08;2,16700539179548e-05;2436;4411;16650;1,17919207802259;"a"
"99";"GOTERM_BP_FAT";"GO:0018205~peptidyl-lysine modification";88;3,05343511450382;0,000130581775716676;0,263744410815125;2436;407;16650;1,47783251231527;"a"
"100";"GOTERM_BP_FAT";"GO:0018394~peptidyl-lysine acetylation";41;1,42262317834837;0,000544176447125651;1,09475132215731;2436;163;16650;1,71922693342198;"a"
"101";"GOTERM_BP_FAT";"GO:0019058~viral life cycle";108;3,74739764052741;2,27265667101663e-07;0,000459598460533783;2436;455;16650;1,62236778000325;"a"
"102";"GOTERM_BP_FAT";"GO:0019080~viral gene expression";62;2,15128383067314;1,17420148038172e-09;2,37458823715286e-06;2436;192;16650;2,20712746305419;"a"
"103";"GOTERM_BP_FAT";"GO:0019083~viral transcription";58;2,01249132546842;5,84875495669762e-09;1,18279391503329e-05;2436;181;16650;2,19021310181531;"a"
"104";"GOTERM_BP_FAT";"GO:0019219~regulation of nucleobase-containing compound metabolic process";679;23,560027758501;4,9653206044949e-05;0,100365794558865;2436;4104;16650;1,13083534986893;"a"
"105";"GOTERM_BP_FAT";"GO:0019319~hexose biosynthetic process";23;0,798056904927134;0,000969517570698645;1,94249257374504;2436;76;16650;2,06847938812549;"a"
"106";"GOTERM_BP_FAT";"GO:0019438~aromatic compound biosynthetic process";761;26,4052741151978;1,81898786646349e-08;3,67853937754958e-05;2436;4424;16650;1,17572700184395;"a"
"107";"GOTERM_BP_FAT";"GO:0019439~aromatic compound catabolic process";104;3,60860513532269;6,2005719063772e-08;0,000125394119943056;2436;423;16650;1,68046675750271;"a"
"108";"GOTERM_BP_FAT";"GO:0019941~modification-dependent protein catabolic process";123;4,26786953504511;2,14636867050654e-05;0,0433970702103048;2436;585;16650;1,43709738537325;"a"
"109";"GOTERM_BP_FAT";"GO:0019985~translesion synthesis";16;0,555170020818876;0,000418315095370142;0,842566146599766;2436;41;16650;2,66730746125195;"a"
"110";"GOTERM_BP_FAT";"GO:0022402~cell cycle process";255;8,84802220680083;9,37603588508607e-06;0,0189594531012194;2436;1357;16650;1,28439109742949;"a"
"111";"GOTERM_BP_FAT";"GO:0022607~cellular component assembly";458;15,8917418459403;6,63660724679271e-06;0,0134203578545655;2436;2618;16650;1,19572907532919;"a"
"112";"GOTERM_BP_FAT";"GO:0022613~ribonucleoprotein complex biogenesis";119;4,12907702984039;3,76679644662962e-09;7,61759390011107e-06;2436;480;16650;1,69450431034483;"a"
"113";"GOTERM_BP_FAT";"GO:0022618~ribonucleoprotein complex assembly";49;1,70020818875781;0,00111948481862157;2,23973974391448;2436;212;16650;1,57978204294079;"a"
"114";"GOTERM_BP_FAT";"GO:0030163~protein catabolic process";168;5,8292852185982;1,50041759854427e-06;0,00303425145100622;2436;811;16650;1,41587652536247;"a"
"115";"GOTERM_BP_FAT";"GO:0030433~ER-associated ubiquitin-dependent protein catabolic process";23;0,798056904927134;0,00117286934661313;2,34534531346949;2436;77;16650;2,04161601944853;"a"
"116";"GOTERM_BP_FAT";"GO:0030968~endoplasmic reticulum unfolded protein response";37;1,28383067314365;0,000112175120569743;0,226607380076116;2436;132;16650;1,91586430810569;"a"
"117";"GOTERM_BP_FAT";"GO:0031145~anaphase-promoting complex-dependent catabolic process";23;0,798056904927134;0,00169107988504496;3,36485252241029;2436;79;16650;1,98992953794351;"a"
"118";"GOTERM_BP_FAT";"GO:0031325~positive regulation of cellular metabolic process";485;16,8285912560722;4,29745321422997e-05;0,086871528664012;2436;2839;16650;1,16765165698739;"a"
"119";"GOTERM_BP_FAT";"GO:0031329~regulation of cellular catabolic process";79;2,7411519777932;0,000789838850543215;1,58522355647465;2436;377;16650;1,4322627432021;"a"
"120";"GOTERM_BP_FAT";"GO:0031331~positive regulation of cellular catabolic process";60;2,08188757807078;0,00101821429656741;2,03910747148714;2436;272;16650;1,50771515502753;"a"
"121";"GOTERM_BP_FAT";"GO:0031333~negative regulation of protein complex assembly";30;1,04094378903539;0,00219576043683537;4,34801104887273;2436;116;16650;1,76766604382538;"a"
"122";"GOTERM_BP_FAT";"GO:0031396~regulation of protein ubiquitination";64;2,2206800832755;1,02815434441207e-05;0,0207903155043931;2436;253;16650;1,7290056270566;"a"
"123";"GOTERM_BP_FAT";"GO:0031397~negative regulation of protein ubiquitination";33;1,14503816793893;0,00153727492330305;3,06332329186683;2436;129;16650;1,74848207125673;"a"
"124";"GOTERM_BP_FAT";"GO:0031398~positive regulation of protein ubiquitination";49;1,70020818875781;2,3333497085079e-05;0,0471767608303142;2436;182;16650;1,84018567639257;"a"
"125";"GOTERM_BP_FAT";"GO:0032200~telomere organization";40;1,38792505204719;0,000113759166029427;0,229803846668364;2436;147;16650;1,85985724338997;"a"
"126";"GOTERM_BP_FAT";"GO:0032259~methylation";69;2,3941707147814;0,00251553320943757;4,96602549753578;2436;334;16650;1,41201586973836;"a"
"127";"GOTERM_BP_FAT";"GO:0032268~regulation of cellular protein metabolic process";391;13,5669673837613;0,00188273695656301;3,73934190810217;2436;2346;16650;1,13916256157635;"a"
"128";"GOTERM_BP_FAT";"GO:0032446~protein modification by small protein conjugation";189;6,55794587092297;3,75636904935349e-08;7,59650413684199e-05;2436;887;16650;1,45638144850912;"a"
"129";"GOTERM_BP_FAT";"GO:0032479~regulation of type I interferon production";34;1,17973629424011;4,10292663087135e-05;0,0829407916974279;2436;112;16650;2,07490323715693;"a"
"130";"GOTERM_BP_FAT";"GO:0032480~negative regulation of type I interferon production";17;0,589868147120056;7,90541836810131e-05;0,159749895893524;2436;40;16650;2,9048645320197;"a"
"131";"GOTERM_BP_FAT";"GO:0032543~mitochondrial translation";40;1,38792505204719;4,53602114245629e-07;0,000917315767723359;2436;119;16650;2,2974707124229;"a"
"132";"GOTERM_BP_FAT";"GO:0032606~type I interferon production";34;1,17973629424011;1,80330857114871e-05;0,0364619974614011;2436;108;16650;2,15175150519978;"a"
"133";"GOTERM_BP_FAT";"GO:0032608~interferon-beta production";15;0,520471894517696;0,00236764115318527;4,68067259916076;2436;43;16650;2,38429373353191;"a"
"134";"GOTERM_BP_FAT";"GO:0032648~regulation of interferon-beta production";17;0,589868147120056;0,000394654551597999;0,795089919240188;2436;45;16650;2,58210180623974;"a"
"135";"GOTERM_BP_FAT";"GO:0032774~RNA biosynthetic process";665;23,0742539902845;1,18217399095066e-06;0,00239068384881858;2436;3905;16650;1,16395867367213;"a"
"136";"GOTERM_BP_FAT";"GO:0033036~macromolecule localization";466;16,1693268563498;0,00124078694706383;2,47954355418394;2436;2817;16650;1,13067040190539;"a"
"137";"GOTERM_BP_FAT";"GO:0033043~regulation of organelle organization";237;8,2234559333796;1,42339724770394e-08;2,87853651692593e-05;2436;1152;16650;1,40615378694581;"a"
"138";"GOTERM_BP_FAT";"GO:0033044~regulation of chromosome organization";68;2,35947258848022;5,65767800241212e-05;0,114353052375149;2436;288;16650;1,61381362889984;"a"
"139";"GOTERM_BP_FAT";"GO:0033365~protein localization to organelle";196;6,80083275503123;4,07007772029863e-09;8,2309197457775e-06;2436;902;16650;1,48520529092438;"a"
"140";"GOTERM_BP_FAT";"GO:0033554~cellular response to stress";366;12,6995142262318;3,66728553992431e-13;7,41595673758866e-10;2436;1773;16650;1,41094246205396;"a"
"141";"GOTERM_BP_FAT";"GO:0034248~regulation of cellular amide metabolic process";76;2,63705759888966;0,00237612002200972;4,69705428390551;2436;374;16650;1,38892547614657;"a"
"142";"GOTERM_BP_FAT";"GO:0034470~ncRNA processing";106;3,67800138792505;3,0380575763638e-09;6,1438650833523e-06;2436;411;16650;1,76279170112545;"a"
"143";"GOTERM_BP_FAT";"GO:0034504~protein localization to nucleus";74;2,5676613462873;0,00250064419857014;4,93733443790436;2436;363;16650;1,3933558604405;"a"
"144";"GOTERM_BP_FAT";"GO:0034599~cellular response to oxidative stress";51;1,76960444136017;0,00185328590322665;3,68188570203912;2436;228;16650;1,52887606948405;"a"
"145";"GOTERM_BP_FAT";"GO:0034613~cellular protein localization";294;10,2012491325468;1,14789732090559e-05;0,0232113718538152;2436;1600;16650;1,25592672413793;"a"
"146";"GOTERM_BP_FAT";"GO:0034620~cellular response to unfolded protein";37;1,28383067314365;0,000183278946418362;0,369992901892113;2436;135;16650;1,87328954570334;"a"
"147";"GOTERM_BP_FAT";"GO:0034622~cellular macromolecular complex assembly";213;7,39070090215128;6,55322731422085e-09;1,32525937779349e-05;2436;1004;16650;1,45004955547269;"a"
"148";"GOTERM_BP_FAT";"GO:0034637~cellular carbohydrate biosynthetic process";23;0,798056904927134;0,00239267979385348;4,72904104242766;2436;81;16650;1,94079547527823;"a"
"149";"GOTERM_BP_FAT";"GO:0034645~cellular macromolecule biosynthetic process";889;30,8466342817488;1,70432333447058e-13;3,44635431304141e-10;2436;5012;16650;1,21234898313014;"a"
"150";"GOTERM_BP_FAT";"GO:0034654~nucleobase-containing compound biosynthetic process";750;26,0235947258848;2,05587366247711e-08;4,15759343952438e-05;2436;4357;16650;1,17655072919293;"a"
"151";"GOTERM_BP_FAT";"GO:0034655~nucleobase-containing compound catabolic process";99;3,43511450381679;6,06558762315242e-09;1,2266439886055e-05;2436;380;16650;1,78069095151672;"a"
"152";"GOTERM_BP_FAT";"GO:0034660~ncRNA metabolic process";147;5,10062456627342;1,92151417345417e-12;3,88578058618805e-09;2436;570;16650;1,76270417422868;"a"
"153";"GOTERM_BP_FAT";"GO:0034976~response to endoplasmic reticulum stress";76;2,63705759888966;1,10707205836298e-08;2,23883209748976e-05;2436;269;16650;1,93107110809969;"a"
"154";"GOTERM_BP_FAT";"GO:0035666~TRIF-dependent toll-like receptor signaling pathway";12;0,416377515614157;0,00123464419371615;2,46741331513906;2436;28;16650;2,9292751583392;"a"
"155";"GOTERM_BP_FAT";"GO:0035966~response to topologically incorrect protein";50;1,73490631505899;2,70058184977436e-05;0,0545997057314063;2436;188;16650;1,81781259826014;"a"
"156";"GOTERM_BP_FAT";"GO:0035967~cellular response to topologically incorrect protein";42;1,45732130464955;3,10797763877482e-05;0,0628338742707735;2436;149;16650;1,92663735246471;"a"
"157";"GOTERM_BP_FAT";"GO:0036211~protein modification process";631;21,8945176960444;0,000114954245515058;0,232215349178255;2436;3818;16650;1,1296148397402;"a"
"158";"GOTERM_BP_FAT";"GO:0036297~interstrand cross-link repair";17;0,589868147120056;0,00146292227353142;2,91723706421514;2436;50;16650;2,32389162561576;"a"
"159";"GOTERM_BP_FAT";"GO:0036498~IRE1-mediated unfolded protein response";21;0,728660652324775;0,00192427272100496;3,82031886495934;2436;70;16650;2,05049261083744;"a"
"160";"GOTERM_BP_FAT";"GO:0036503~ERAD pathway";29;1,00624566273421;8,17453662118993e-05;0,165183870404662;2436;92;16650;2,15450310559006;"a"
"161";"GOTERM_BP_FAT";"GO:0038061~NIK/NF-kappaB signaling";33;1,14503816793893;3,85846114651476e-05;0,0780007467557797;2436;107;16650;2,10798305787026;"a"
